Customer_ID,Tenure_Months,Contract_Type,Monthly_Revenue,Support_Tickets,Login_Frequency,Feature_Adoption_Score,LTV,Churn_Label,Is_High_Value,Contract_Type_Encoded,Cluster,Segment,Churn_Probability,Risk_Level,Retention_Strategy,Revenue_at_Risk
CUST-04482,45,Monthly,173.13,0,21,6,7790.85,0,0,0,2,Inactive/Low-Engagement,20.2,Medium,Product Reactivation Campaign - Feature Education,34.97
CUST-04483,51,Monthly,91.58,2,14,7,4670.58,0,0,0,2,Inactive/Low-Engagement,40.58,High,Product Reactivation Campaign - Feature Education,37.16
CUST-04484,58,Two Year,278.74,0,4,2,16166.92,0,0,2,3,Standard Users,41.13,High,Retention Specialist - Standard Loyalty Offer,114.65
CUST-04485,49,Monthly,247.26,0,2,1,12115.74,0,0,0,3,Standard Users,67.16,High,Retention Specialist - Standard Loyalty Offer,166.06
CUST-04486,21,Two Year,128.32,1,14,6,2694.72,0,0,2,3,Standard Users,29.69,Medium,Automated Re-engagement Email Series,38.1
CUST-04487,46,Monthly,128.66,2,3,8,5918.36,1,0,0,3,Standard Users,64.64,High,Retention Specialist - Standard Loyalty Offer,83.17
CUST-04488,44,One Year,331.75,3,28,6,14597.0,0,0,1,1,Frustrated/High-Support,6.09,Low,Customer Success - Standard Engagement,20.2
CUST-04489,21,Monthly,224.2,4,4,8,4708.2,1,0,0,1,Frustrated/High-Support,75.71,High,Priority Support Follow-up - Technical Resolution,169.74
CUST-04490,44,One Year,75.29,0,3,6,3312.76,0,0,1,3,Standard Users,26.32,Medium,Automated Re-engagement Email Series,19.82
CUST-04491,11,One Year,464.09,3,2,6,5104.99,1,1,1,1,Frustrated/High-Support,75.83,High,CRITICAL: Dedicated AM Outreach + Custom Discount,351.92
CUST-04492,39,Monthly,232.23,0,1,8,9056.97,1,0,0,3,Standard Users,71.72,High,Retention Specialist - Standard Loyalty Offer,166.56
CUST-04493,4,One Year,315.97,0,4,3,1263.88,0,0,1,3,Standard Users,58.94,High,Retention Specialist - Standard Loyalty Offer,186.23
CUST-04494,51,One Year,448.44,1,17,3,22870.44,0,1,1,0,Power Users,26.66,Medium,Automated Re-engagement Email Series,119.55
CUST-04495,1,One Year,230.97,0,1,6,230.97,1,0,1,3,Standard Users,61.03,High,Retention Specialist - Standard Loyalty Offer,140.96
CUST-04496,28,One Year,419.3,2,14,4,11740.4,0,1,1,0,Power Users,35.83,High,CRITICAL: Dedicated AM Outreach + Custom Discount,150.24
CUST-04497,24,Monthly,461.64,1,17,7,11079.36,0,1,0,2,Inactive/Low-Engagement,35.42,High,CRITICAL: Dedicated AM Outreach + Custom Discount,163.51
CUST-04498,35,One Year,128.33,2,29,7,4491.55,0,0,1,2,Inactive/Low-Engagement,5.12,Low,Customer Success - Standard Engagement,6.57
CUST-04499,13,Two Year,451.62,0,17,9,5871.06,0,1,2,2,Inactive/Low-Engagement,13.41,Low,Customer Success - Standard Engagement,60.56
CUST-04500,47,Two Year,103.92,1,7,2,4884.24,0,0,2,3,Standard Users,35.85,High,Retention Specialist - Standard Loyalty Offer,37.26
CUST-04501,34,Two Year,173.81,2,11,2,5909.54,0,0,2,0,Power Users,63.87,High,Retention Specialist - Standard Loyalty Offer,111.01
CUST-04502,11,Monthly,413.7,2,22,6,4550.7,0,1,0,2,Inactive/Low-Engagement,38.48,High,CRITICAL: Dedicated AM Outreach + Custom Discount,159.19
CUST-04503,36,One Year,455.31,0,8,9,16391.16,0,1,1,3,Standard Users,22.76,Medium,Automated Re-engagement Email Series,103.63
CUST-04504,51,One Year,357.86,1,18,7,18250.86,1,0,1,2,Inactive/Low-Engagement,36.05,High,Product Reactivation Campaign - Feature Education,129.01
CUST-04505,17,Monthly,97.17,1,0,6,1651.89,0,0,0,3,Standard Users,55.45,High,Retention Specialist - Standard Loyalty Offer,53.88
CUST-04506,35,Two Year,285.35,1,21,5,9987.25,0,0,2,0,Power Users,24.54,Medium,Automated Re-engagement Email Series,70.02
CUST-04507,18,One Year,307.69,0,24,8,5538.42,0,0,1,2,Inactive/Low-Engagement,21.15,Medium,Product Reactivation Campaign - Feature Education,65.08
CUST-04508,40,Monthly,176.84,2,28,2,7073.6,0,0,0,0,Power Users,20.66,Medium,Automated Re-engagement Email Series,36.54
CUST-04509,22,Monthly,496.08,0,16,3,10913.76,0,1,0,0,Power Users,31.87,High,CRITICAL: Dedicated AM Outreach + Custom Discount,158.1
CUST-04510,57,Two Year,201.03,2,0,6,11458.71,0,0,2,3,Standard Users,28.33,Medium,Automated Re-engagement Email Series,56.95
CUST-04511,24,Monthly,144.61,2,19,1,3470.64,1,0,0,0,Power Users,56.87,High,Retention Specialist - Standard Loyalty Offer,82.24
CUST-04512,58,Monthly,99.56,1,25,8,5774.48,0,0,0,2,Inactive/Low-Engagement,12.4,Low,Customer Success - Standard Engagement,12.35
CUST-04513,19,Monthly,220.33,4,16,9,4186.27,1,0,0,1,Frustrated/High-Support,23.48,Medium,Priority Support Follow-up - Technical Resolution,51.73
CUST-04514,37,Monthly,361.68,2,24,2,13382.16,0,0,0,0,Power Users,47.04,High,Retention Specialist - Standard Loyalty Offer,170.13
CUST-04515,39,Two Year,154.14,1,5,9,6011.46,1,0,2,3,Standard Users,55.46,High,Retention Specialist - Standard Loyalty Offer,85.49
CUST-04516,21,Monthly,396.29,0,4,5,8322.09,0,0,0,3,Standard Users,59.55,High,Retention Specialist - Standard Loyalty Offer,235.99
CUST-04517,8,One Year,110.93,4,26,8,887.44,0,0,1,1,Frustrated/High-Support,16.73,Medium,Priority Support Follow-up - Technical Resolution,18.56
CUST-04518,28,Two Year,248.21,2,4,1,6949.88,1,0,2,3,Standard Users,75.28,High,Retention Specialist - Standard Loyalty Offer,186.85
CUST-04519,5,One Year,366.07,0,10,1,1830.35,0,0,1,0,Power Users,36.2,High,Retention Specialist - Standard Loyalty Offer,132.52
CUST-04520,17,Monthly,110.89,2,10,4,1885.13,1,0,0,3,Standard Users,76.24,High,Retention Specialist - Standard Loyalty Offer,84.54
CUST-04521,37,One Year,319.03,4,10,1,11804.11,0,0,1,1,Frustrated/High-Support,52.02,High,Priority Support Follow-up - Technical Resolution,165.96
CUST-04522,36,Monthly,409.53,0,11,1,14743.08,0,0,0,0,Power Users,42.84,High,Retention Specialist - Standard Loyalty Offer,175.44
CUST-04523,54,Monthly,318.0,3,11,5,17172.0,0,0,0,1,Frustrated/High-Support,56.61,High,Priority Support Follow-up - Technical Resolution,180.02
CUST-04524,19,One Year,280.16,1,1,2,5323.04,1,0,1,3,Standard Users,82.01,High,Retention Specialist - Standard Loyalty Offer,229.76
CUST-04525,27,Two Year,427.23,1,2,4,11535.21,1,1,2,3,Standard Users,74.12,High,CRITICAL: Dedicated AM Outreach + Custom Discount,316.66
CUST-04526,53,One Year,493.44,3,27,8,26152.32,0,1,1,2,Inactive/Low-Engagement,9.6,Low,Customer Success - Standard Engagement,47.37
CUST-04527,34,Two Year,131.59,2,6,6,4474.06,0,0,2,3,Standard Users,41.12,High,Retention Specialist - Standard Loyalty Offer,54.11
CUST-04528,11,One Year,361.11,3,19,2,3972.21,0,0,1,1,Frustrated/High-Support,47.31,High,Priority Support Follow-up - Technical Resolution,170.84
CUST-04529,54,One Year,86.3,1,13,3,4660.2,0,0,1,0,Power Users,29.69,Medium,Automated Re-engagement Email Series,25.62
CUST-04530,45,Two Year,69.28,1,21,2,3117.6,0,0,2,0,Power Users,9.81,Low,Customer Success - Standard Engagement,6.8
CUST-04531,47,Monthly,176.37,3,15,4,8289.39,1,0,0,1,Frustrated/High-Support,66.47,High,Priority Support Follow-up - Technical Resolution,117.23
CUST-04532,12,Monthly,486.91,1,23,5,5842.92,0,1,0,0,Power Users,34.04,High,CRITICAL: Dedicated AM Outreach + Custom Discount,165.74
CUST-04533,54,One Year,298.49,3,30,9,16118.46,0,0,1,2,Inactive/Low-Engagement,8.01,Low,Customer Success - Standard Engagement,23.91
CUST-04534,21,One Year,170.72,0,13,7,3585.12,0,0,1,3,Standard Users,32.98,High,Retention Specialist - Standard Loyalty Offer,56.3
CUST-04535,54,Monthly,109.66,1,16,8,5921.64,0,0,0,2,Inactive/Low-Engagement,26.09,Medium,Product Reactivation Campaign - Feature Education,28.61
CUST-04536,11,Monthly,464.08,0,14,7,5104.88,0,1,0,2,Inactive/Low-Engagement,33.66,High,CRITICAL: Dedicated AM Outreach + Custom Discount,156.21
CUST-04537,39,Monthly,213.06,2,10,10,8309.34,0,0,0,2,Inactive/Low-Engagement,38.84,High,Product Reactivation Campaign - Feature Education,82.75
CUST-04538,28,One Year,188.01,4,12,8,5264.28,1,0,1,1,Frustrated/High-Support,61.56,High,Priority Support Follow-up - Technical Resolution,115.74
CUST-04539,5,Two Year,436.08,2,5,5,2180.4,0,1,2,3,Standard Users,52.34,High,CRITICAL: Dedicated AM Outreach + Custom Discount,228.24
CUST-04540,17,Two Year,321.98,1,16,3,5473.66,0,0,2,0,Power Users,45.38,High,Retention Specialist - Standard Loyalty Offer,146.11
CUST-04541,56,One Year,125.89,1,11,7,7049.84,0,0,1,3,Standard Users,17.25,Medium,Automated Re-engagement Email Series,21.72
CUST-04542,20,Two Year,239.68,2,27,1,4793.6,0,0,2,0,Power Users,22.55,Medium,Automated Re-engagement Email Series,54.05
CUST-04543,41,Monthly,467.7,2,27,3,19175.7,0,1,0,0,Power Users,21.65,Medium,Automated Re-engagement Email Series,101.26
CUST-04544,46,Monthly,455.54,0,23,7,20954.84,0,1,0,2,Inactive/Low-Engagement,10.27,Low,Customer Success - Standard Engagement,46.78
CUST-04545,58,Monthly,81.55,1,3,4,4729.9,0,0,0,3,Standard Users,42.42,High,Retention Specialist - Standard Loyalty Offer,34.59
CUST-04546,12,One Year,170.88,1,20,7,2050.56,0,0,1,2,Inactive/Low-Engagement,35.68,High,Product Reactivation Campaign - Feature Education,60.97
CUST-04547,6,Monthly,119.54,1,9,10,717.24,0,0,0,2,Inactive/Low-Engagement,33.41,High,Product Reactivation Campaign - Feature Education,39.94
CUST-04548,17,One Year,290.22,1,17,10,4933.74,0,0,1,2,Inactive/Low-Engagement,18.52,Medium,Product Reactivation Campaign - Feature Education,53.75
CUST-04549,51,One Year,387.49,0,18,6,19761.99,0,0,1,2,Inactive/Low-Engagement,30.2,High,Product Reactivation Campaign - Feature Education,117.02
CUST-04550,19,Monthly,182.99,0,6,4,3476.81,0,0,0,3,Standard Users,54.37,High,Retention Specialist - Standard Loyalty Offer,99.49
CUST-04551,26,Two Year,391.1,1,22,7,10168.6,0,0,2,2,Inactive/Low-Engagement,21.06,Medium,Product Reactivation Campaign - Feature Education,82.37
CUST-04552,48,One Year,350.92,0,29,8,16844.16,0,0,1,2,Inactive/Low-Engagement,7.97,Low,Customer Success - Standard Engagement,27.97
CUST-04553,44,Monthly,377.7,0,11,8,16618.8,0,0,0,3,Standard Users,28.74,Medium,Automated Re-engagement Email Series,108.55
CUST-04554,44,Monthly,476.71,4,10,7,20975.24,1,1,0,1,Frustrated/High-Support,64.29,High,CRITICAL: Dedicated AM Outreach + Custom Discount,306.48
CUST-04555,52,One Year,241.08,1,23,2,12536.16,1,0,1,0,Power Users,37.5,High,Retention Specialist - Standard Loyalty Offer,90.4
CUST-04556,32,Monthly,204.16,1,28,8,6533.12,0,0,0,2,Inactive/Low-Engagement,20.49,Medium,Product Reactivation Campaign - Feature Education,41.83
CUST-04557,6,Monthly,357.73,1,2,5,2146.38,0,0,0,3,Standard Users,68.26,High,Retention Specialist - Standard Loyalty Offer,244.19
CUST-04558,55,One Year,413.4,0,1,9,22737.0,0,1,1,3,Standard Users,30.76,High,CRITICAL: Dedicated AM Outreach + Custom Discount,127.16
CUST-04559,58,Two Year,136.15,0,1,6,7896.7,0,0,2,3,Standard Users,20.17,Medium,Automated Re-engagement Email Series,27.46
CUST-04560,36,Monthly,431.06,0,30,4,15518.16,0,1,0,0,Power Users,14.58,Low,Customer Success - Standard Engagement,62.85
CUST-04561,38,Two Year,76.03,1,21,9,2889.14,0,0,2,2,Inactive/Low-Engagement,5.86,Low,Customer Success - Standard Engagement,4.46
CUST-04562,11,Two Year,52.88,1,1,1,581.68,0,0,2,3,Standard Users,31.71,High,Retention Specialist - Standard Loyalty Offer,16.77
CUST-04563,33,Monthly,121.29,0,26,4,4002.57,0,0,0,0,Power Users,24.95,Medium,Automated Re-engagement Email Series,30.26
CUST-04564,24,One Year,490.4,1,14,5,11769.6,0,1,1,3,Standard Users,34.91,High,CRITICAL: Dedicated AM Outreach + Custom Discount,171.2
CUST-04565,23,Monthly,285.6,4,3,4,6568.8,1,0,0,1,Frustrated/High-Support,85.31,High,Priority Support Follow-up - Technical Resolution,243.65
CUST-04566,15,Monthly,70.96,0,24,9,1064.4,0,0,0,2,Inactive/Low-Engagement,10.86,Low,Customer Success - Standard Engagement,7.71
CUST-04567,27,One Year,498.73,3,25,1,13465.71,0,1,1,0,Power Users,22.98,Medium,Automated Re-engagement Email Series,114.61
CUST-04568,11,One Year,385.21,1,2,3,4237.31,0,0,1,3,Standard Users,73.11,High,Retention Specialist - Standard Loyalty Offer,281.63
CUST-04569,57,Monthly,427.1,2,16,9,24344.7,0,1,0,2,Inactive/Low-Engagement,18.49,Medium,Product Reactivation Campaign - Feature Education,78.97
CUST-04570,51,Two Year,145.82,0,1,7,7436.82,0,0,2,3,Standard Users,17.63,Medium,Automated Re-engagement Email Series,25.71
CUST-04571,50,One Year,97.45,1,25,5,4872.5,0,0,1,0,Power Users,12.78,Low,Customer Success - Standard Engagement,12.45
CUST-04572,17,Two Year,281.79,2,28,6,4790.43,0,0,2,2,Inactive/Low-Engagement,9.59,Low,Customer Success - Standard Engagement,27.02
CUST-04573,51,Monthly,397.48,2,9,4,20271.48,1,0,0,3,Standard Users,73.75,High,Retention Specialist - Standard Loyalty Offer,293.14
CUST-04574,53,Two Year,337.0,1,6,5,17861.0,0,0,2,3,Standard Users,48.17,High,Retention Specialist - Standard Loyalty Offer,162.33
CUST-04575,14,Monthly,333.98,0,8,8,4675.72,0,0,0,3,Standard Users,49.29,High,Retention Specialist - Standard Loyalty Offer,164.62
CUST-04576,27,Monthly,390.69,0,24,5,10548.63,0,0,0,0,Power Users,16.97,Medium,Automated Re-engagement Email Series,66.3
CUST-04577,18,One Year,152.16,2,19,10,2738.88,0,0,1,2,Inactive/Low-Engagement,11.49,Low,Customer Success - Standard Engagement,17.48
CUST-04578,28,One Year,347.68,3,14,2,9735.04,1,0,1,1,Frustrated/High-Support,46.97,High,Priority Support Follow-up - Technical Resolution,163.31
CUST-04579,51,One Year,226.45,2,7,8,11548.95,0,0,1,3,Standard Users,51.95,High,Retention Specialist - Standard Loyalty Offer,117.64
CUST-04580,47,Monthly,81.39,3,16,3,3825.33,1,0,0,1,Frustrated/High-Support,64.45,High,Priority Support Follow-up - Technical Resolution,52.46
CUST-04581,47,Monthly,140.96,0,26,5,6625.12,0,0,0,0,Power Users,15.7,Medium,Automated Re-engagement Email Series,22.13
CUST-04582,4,One Year,407.3,1,10,6,1629.2,0,0,1,3,Standard Users,32.07,High,Retention Specialist - Standard Loyalty Offer,130.62
CUST-04583,7,Monthly,453.17,1,15,1,3172.19,0,1,0,0,Power Users,37.67,High,CRITICAL: Dedicated AM Outreach + Custom Discount,170.71
CUST-04584,45,One Year,177.27,0,29,3,7977.15,0,0,1,0,Power Users,19.03,Medium,Automated Re-engagement Email Series,33.73
CUST-04585,35,Monthly,135.66,3,21,1,4748.1,1,0,0,0,Power Users,59.99,High,Retention Specialist - Standard Loyalty Offer,81.38
CUST-04586,48,Two Year,62.03,1,29,7,2977.44,0,0,2,2,Inactive/Low-Engagement,3.22,Low,Customer Success - Standard Engagement,2.0
CUST-04587,9,One Year,476.46,1,23,2,4288.14,0,1,1,0,Power Users,25.74,Medium,Automated Re-engagement Email Series,122.64
CUST-04588,8,One Year,357.73,1,17,10,2861.84,0,0,1,2,Inactive/Low-Engagement,21.57,Medium,Product Reactivation Campaign - Feature Education,77.16
CUST-04589,52,Two Year,480.66,1,23,7,24994.32,0,1,2,2,Inactive/Low-Engagement,18.25,Medium,Product Reactivation Campaign - Feature Education,87.72
CUST-04590,45,One Year,438.73,0,3,3,19742.85,0,1,1,3,Standard Users,35.04,High,CRITICAL: Dedicated AM Outreach + Custom Discount,153.73
CUST-04591,17,Monthly,203.21,0,17,3,3454.57,0,0,0,0,Power Users,30.56,High,Retention Specialist - Standard Loyalty Offer,62.1
CUST-04592,17,Monthly,100.71,4,19,1,1712.07,1,0,0,1,Frustrated/High-Support,73.6,High,Priority Support Follow-up - Technical Resolution,74.12
CUST-04593,49,One Year,274.58,0,7,7,13454.42,0,0,1,3,Standard Users,37.63,High,Retention Specialist - Standard Loyalty Offer,103.32
CUST-04594,33,Monthly,62.07,3,14,8,2048.31,0,0,0,1,Frustrated/High-Support,27.21,Medium,Priority Support Follow-up - Technical Resolution,16.89
CUST-04595,32,One Year,117.46,2,12,4,3758.72,1,0,1,3,Standard Users,67.33,High,Retention Specialist - Standard Loyalty Offer,79.09
CUST-04596,8,Monthly,155.04,1,3,9,1240.32,1,0,0,3,Standard Users,68.05,High,Retention Specialist - Standard Loyalty Offer,105.5
CUST-04597,19,Monthly,349.54,0,28,4,6641.26,0,0,0,0,Power Users,18.21,Medium,Automated Re-engagement Email Series,63.65
CUST-04598,38,One Year,279.44,1,13,10,10618.72,0,0,1,2,Inactive/Low-Engagement,26.03,Medium,Product Reactivation Campaign - Feature Education,72.74
CUST-04599,3,Two Year,186.09,0,14,5,558.27,0,0,2,3,Standard Users,17.67,Medium,Automated Re-engagement Email Series,32.88
CUST-04600,59,One Year,304.15,1,14,6,17944.85,0,0,1,3,Standard Users,25.62,Medium,Automated Re-engagement Email Series,77.92
CUST-04601,5,Two Year,106.34,1,23,9,531.7,0,0,2,2,Inactive/Low-Engagement,12.3,Low,Customer Success - Standard Engagement,13.08
CUST-04602,13,Two Year,390.07,0,22,9,5070.91,0,0,2,2,Inactive/Low-Engagement,14.42,Low,Customer Success - Standard Engagement,56.25
CUST-04603,47,Monthly,370.42,3,4,8,17409.74,0,0,0,1,Frustrated/High-Support,46.82,High,Priority Support Follow-up - Technical Resolution,173.43
CUST-04604,46,Monthly,147.43,2,23,10,6781.78,0,0,0,2,Inactive/Low-Engagement,17.07,Medium,Product Reactivation Campaign - Feature Education,25.17
CUST-04605,31,One Year,322.88,3,14,2,10009.28,0,0,1,1,Frustrated/High-Support,48.57,High,Priority Support Follow-up - Technical Resolution,156.82
CUST-04606,55,Two Year,276.49,1,17,10,15206.95,1,0,2,2,Inactive/Low-Engagement,42.04,High,Product Reactivation Campaign - Feature Education,116.24
CUST-04607,16,One Year,77.37,1,2,10,1237.92,0,0,1,3,Standard Users,23.16,Medium,Automated Re-engagement Email Series,17.92
CUST-04608,50,Two Year,175.17,1,19,1,8758.5,0,0,2,0,Power Users,17.41,Medium,Automated Re-engagement Email Series,30.5
CUST-04609,32,Monthly,499.77,0,9,2,15992.64,0,1,0,3,Standard Users,54.02,High,CRITICAL: Dedicated AM Outreach + Custom Discount,269.98
CUST-04610,22,Monthly,94.79,3,4,6,2085.38,0,0,0,1,Frustrated/High-Support,65.04,High,Priority Support Follow-up - Technical Resolution,61.65
CUST-04611,29,One Year,277.89,3,4,7,8058.81,0,0,1,1,Frustrated/High-Support,52.08,High,Priority Support Follow-up - Technical Resolution,144.73
CUST-04612,22,Monthly,432.2,0,14,6,9508.4,1,1,0,3,Standard Users,32.27,High,CRITICAL: Dedicated AM Outreach + Custom Discount,139.47
CUST-04613,43,Monthly,185.29,0,0,1,7967.47,1,0,0,3,Standard Users,77.19,High,Retention Specialist - Standard Loyalty Offer,143.03
CUST-04614,3,Monthly,167.32,1,0,1,501.96,1,0,0,3,Standard Users,83.73,High,Retention Specialist - Standard Loyalty Offer,140.1
CUST-04615,54,Monthly,450.86,1,15,1,24346.44,1,1,0,0,Power Users,37.8,High,CRITICAL: Dedicated AM Outreach + Custom Discount,170.43
CUST-04616,10,One Year,187.17,1,27,1,1871.7,0,0,1,0,Power Users,20.41,Medium,Automated Re-engagement Email Series,38.2
CUST-04617,42,Two Year,343.17,0,26,10,14413.14,0,0,2,2,Inactive/Low-Engagement,6.44,Low,Customer Success - Standard Engagement,22.1
CUST-04618,21,Two Year,383.14,1,16,10,8045.94,0,0,2,2,Inactive/Low-Engagement,11.43,Low,Customer Success - Standard Engagement,43.79
CUST-04619,16,One Year,404.88,1,13,1,6478.08,0,0,1,0,Power Users,44.2,High,Retention Specialist - Standard Loyalty Offer,178.96
CUST-04620,12,Monthly,497.64,1,14,2,5971.68,0,1,0,0,Power Users,39.68,High,CRITICAL: Dedicated AM Outreach + Custom Discount,197.46
CUST-04621,2,One Year,411.44,2,13,2,822.88,0,1,1,0,Power Users,30.32,High,CRITICAL: Dedicated AM Outreach + Custom Discount,124.75
CUST-04622,41,Monthly,345.66,2,20,4,14172.06,1,0,0,0,Power Users,56.09,High,Retention Specialist - Standard Loyalty Offer,193.88
CUST-04623,24,Monthly,452.96,2,30,3,10871.04,0,1,0,0,Power Users,17.73,Medium,Automated Re-engagement Email Series,80.31
CUST-04624,35,Monthly,457.59,4,1,4,16015.65,0,1,0,1,Frustrated/High-Support,67.72,High,CRITICAL: Dedicated AM Outreach + Custom Discount,309.88
CUST-04625,56,Two Year,487.92,2,2,5,27323.52,0,1,2,3,Standard Users,37.71,High,CRITICAL: Dedicated AM Outreach + Custom Discount,183.99
CUST-04626,30,Two Year,399.41,0,23,4,11982.3,0,0,2,0,Power Users,18.14,Medium,Automated Re-engagement Email Series,72.45
CUST-04627,57,One Year,137.72,1,11,3,7850.04,0,0,1,3,Standard Users,41.45,High,Retention Specialist - Standard Loyalty Offer,57.08
CUST-04628,30,One Year,369.41,2,25,3,11082.3,0,0,1,0,Power Users,31.83,High,Retention Specialist - Standard Loyalty Offer,117.58
CUST-04629,47,Monthly,83.81,0,23,4,3939.07,0,0,0,0,Power Users,18.32,Medium,Automated Re-engagement Email Series,15.35
CUST-04630,35,One Year,193.08,1,27,6,6757.8,0,0,1,2,Inactive/Low-Engagement,10.3,Low,Customer Success - Standard Engagement,19.89
CUST-04631,19,One Year,102.11,1,25,7,1940.09,0,0,1,2,Inactive/Low-Engagement,15.95,Medium,Product Reactivation Campaign - Feature Education,16.29
CUST-04632,50,Monthly,477.47,1,30,4,23873.5,0,1,0,0,Power Users,20.29,Medium,Automated Re-engagement Email Series,96.88
CUST-04633,8,Monthly,202.44,3,1,8,1619.52,1,0,0,1,Frustrated/High-Support,75.55,High,Priority Support Follow-up - Technical Resolution,152.94
CUST-04634,26,Two Year,370.95,3,7,6,9644.7,0,0,2,1,Frustrated/High-Support,38.02,High,Priority Support Follow-up - Technical Resolution,141.04
CUST-04635,49,One Year,307.09,1,26,5,15047.41,0,0,1,0,Power Users,15.27,Medium,Automated Re-engagement Email Series,46.89
CUST-04636,40,Two Year,98.38,0,11,8,3935.2,0,0,2,3,Standard Users,12.94,Low,Customer Success - Standard Engagement,12.73
CUST-04637,7,Two Year,302.61,3,8,6,2118.27,0,0,2,1,Frustrated/High-Support,37.51,High,Priority Support Follow-up - Technical Resolution,113.51
CUST-04638,30,Two Year,347.46,1,25,1,10423.8,0,0,2,0,Power Users,17.91,Medium,Automated Re-engagement Email Series,62.23
CUST-04639,7,Monthly,446.68,2,13,1,3126.76,0,1,0,0,Power Users,36.43,High,CRITICAL: Dedicated AM Outreach + Custom Discount,162.73
CUST-04640,3,Monthly,81.54,1,25,10,244.62,0,0,0,2,Inactive/Low-Engagement,13.39,Low,Customer Success - Standard Engagement,10.92
CUST-04641,1,Monthly,183.04,0,5,10,183.04,0,0,0,3,Standard Users,37.15,High,Retention Specialist - Standard Loyalty Offer,68.0
CUST-04642,36,Monthly,361.55,5,16,6,13015.8,1,0,0,1,Frustrated/High-Support,70.39,High,Priority Support Follow-up - Technical Resolution,254.5
CUST-04643,25,One Year,65.45,0,10,8,1636.25,0,0,1,3,Standard Users,15.93,Medium,Automated Re-engagement Email Series,10.43
CUST-04644,37,One Year,141.6,0,26,9,5239.2,0,0,1,2,Inactive/Low-Engagement,7.71,Low,Customer Success - Standard Engagement,10.92
CUST-04645,1,One Year,148.4,3,18,4,148.4,0,0,1,1,Frustrated/High-Support,58.51,High,Priority Support Follow-up - Technical Resolution,86.83
CUST-04646,15,Monthly,351.2,1,20,7,5268.0,0,0,0,2,Inactive/Low-Engagement,39.52,High,Product Reactivation Campaign - Feature Education,138.79
CUST-04647,37,Two Year,178.68,0,12,9,6611.16,0,0,2,2,Inactive/Low-Engagement,23.81,Medium,Product Reactivation Campaign - Feature Education,42.54
CUST-04648,13,Monthly,319.82,3,2,8,4157.66,1,0,0,1,Frustrated/High-Support,80.91,High,Priority Support Follow-up - Technical Resolution,258.77
CUST-04649,40,Monthly,484.41,1,2,8,19376.4,1,1,0,3,Standard Users,70.03,High,CRITICAL: Dedicated AM Outreach + Custom Discount,339.23
CUST-04650,8,One Year,406.96,0,24,1,3255.68,0,0,1,0,Power Users,30.17,High,Retention Specialist - Standard Loyalty Offer,122.78
CUST-04651,5,One Year,199.81,1,20,10,999.05,0,0,1,2,Inactive/Low-Engagement,16.63,Medium,Product Reactivation Campaign - Feature Education,33.23
CUST-04652,9,Monthly,262.58,0,13,6,2363.22,1,0,0,3,Standard Users,50.48,High,Retention Specialist - Standard Loyalty Offer,132.55
CUST-04653,1,Monthly,140.3,2,30,9,140.3,0,0,0,2,Inactive/Low-Engagement,10.86,Low,Customer Success - Standard Engagement,15.24
CUST-04654,36,One Year,57.07,1,7,8,2054.52,0,0,1,3,Standard Users,22.8,Medium,Automated Re-engagement Email Series,13.01
CUST-04655,35,Monthly,180.37,2,6,2,6312.95,1,0,0,3,Standard Users,78.5,High,Retention Specialist - Standard Loyalty Offer,141.59
CUST-04656,2,Monthly,216.23,2,3,5,432.46,0,0,0,3,Standard Users,58.14,High,Retention Specialist - Standard Loyalty Offer,125.72
CUST-04657,40,One Year,303.97,1,2,4,12158.8,1,0,1,3,Standard Users,70.78,High,Retention Specialist - Standard Loyalty Offer,215.15
CUST-04658,23,Monthly,474.83,0,18,8,10921.09,0,1,0,2,Inactive/Low-Engagement,19.2,Medium,Product Reactivation Campaign - Feature Education,91.17
CUST-04659,9,Monthly,476.53,1,26,9,4288.77,0,1,0,2,Inactive/Low-Engagement,11.48,Low,Customer Success - Standard Engagement,54.71
CUST-04660,34,Monthly,81.54,3,1,3,2772.36,0,0,0,1,Frustrated/High-Support,41.98,High,Priority Support Follow-up - Technical Resolution,34.23
CUST-04661,46,Two Year,326.59,0,4,9,15023.14,0,0,2,3,Standard Users,22.49,Medium,Automated Re-engagement Email Series,73.45
CUST-04662,14,Two Year,69.06,2,11,1,966.84,0,0,2,0,Power Users,33.93,High,Retention Specialist - Standard Loyalty Offer,23.43
CUST-04663,4,Monthly,341.64,1,1,7,1366.56,0,0,0,3,Standard Users,52.35,High,Retention Specialist - Standard Loyalty Offer,178.85
CUST-04664,30,Monthly,102.97,4,17,8,3089.1,1,0,0,1,Frustrated/High-Support,55.4,High,Priority Support Follow-up - Technical Resolution,57.05
CUST-04665,31,Monthly,475.88,0,14,6,14752.28,1,1,0,3,Standard Users,48.28,High,CRITICAL: Dedicated AM Outreach + Custom Discount,229.75
CUST-04666,38,Monthly,438.95,0,15,4,16680.1,0,1,0,0,Power Users,22.77,Medium,Automated Re-engagement Email Series,99.95
CUST-04667,11,One Year,60.05,1,11,4,660.55,0,0,1,3,Standard Users,50.17,High,Retention Specialist - Standard Loyalty Offer,30.13
CUST-04668,35,One Year,401.96,1,11,7,14068.6,0,0,1,3,Standard Users,34.91,High,Retention Specialist - Standard Loyalty Offer,140.32
